"est_ground_truth_overlap1","est_ground_truth_CI_lower_overlap1","est_ground_truth_CI_upper_overlap1","naive_h1_est_overlap1","naive_h1_CI_lower_overlap1","naive_h1_CI_upper_overlap1","naive_h2_est_overlap1","naive_h2_CI_lower_overlap1","naive_h2_CI_upper_overlap1","est_wald_overlap1","wald_CI_lower_overlap1","wald_CI_upper_overlap1","est_EIF_overlap1","EIF_CI_lower_overlap1","EIF_CI_upper_overlap1","est_EIF_gam_overlap1","EIF_gam_CI_lower_overlap1","EIF_gam_CI_upper_overlap1","est_ground_truth_overlap2","est_ground_truth_CI_lower_overlap2","est_ground_truth_CI_upper_overlap2","naive_h1_est_overlap2","naive_h1_CI_lower_overlap2","naive_h1_CI_upper_overlap2","naive_h2_est_overlap2","naive_h2_CI_lower_overlap2","naive_h2_CI_upper_overlap2","est_wald_overlap2","wald_CI_lower_overlap2","wald_CI_upper_overlap2","est_EIF_overlap2","EIF_CI_lower_overlap2","EIF_CI_upper_overlap2","est_EIF_gam_overlap2","EIF_gam_CI_lower_overlap2","EIF_gam_CI_upper_overlap2","est_ground_truth_overlap3","est_ground_truth_CI_lower_overlap3","est_ground_truth_CI_upper_overlap3","naive_h1_est_overlap3","naive_h1_CI_lower_overlap3","naive_h1_CI_upper_overlap3","naive_h2_est_overlap3","naive_h2_CI_lower_overlap3","naive_h2_CI_upper_overlap3","est_wald_overlap3","wald_CI_lower_overlap3","wald_CI_upper_overlap3","est_EIF_overlap3","EIF_CI_lower_overlap3","EIF_CI_upper_overlap3","est_EIF_gam_overlap3","EIF_gam_CI_lower_overlap3","EIF_gam_CI_upper_overlap3"
0.100790513833992,0.0725593312070772,0.129021696460907,0.0880959937939119,0.0331947510925309,0.154603302148683,0.215823158665478,0.15689459867909,0.28087130612366,0.101785153045729,0.0374477422533991,0.180103762114162,0.0975107857577071,0.0296501510484089,0.182372186490886,0.0935524763687063,0.0358189448523525,0.15128600788506,0.0831683168316832,0.0570842528981644,0.109252380765202,0.0225557933528151,-0.0459751301231647,0.0913730922421537,0.217941908509666,0.166173714082588,0.281489097485756,0.0285784968586695,-0.0638991243097071,0.112309873765537,0.0182538439930898,-0.0752096601674498,0.121467723432592,0.0182533033210854,-0.0505677518563769,0.0870743584985477,0.108433734939759,0.0791255427438692,0.137741927135649,0.106451942011754,0.0538146539853915,0.159177475327873,0.217410565402674,0.169220705901194,0.261872422141449,0.136228065672259,0.0628058940126528,0.206169696176288,0.12294620888545,0.058665665995068,0.218865120102087,0.123013019739364,0.0588037335177291,0.187222305960999
0.135523613963039,0.103122675347808,0.167924552578271,0.0921287293923321,0.0262916774279219,0.177388767904056,0.227069057403414,0.161878268483798,0.304108910573963,0.10864181023035,0.017421771977498,0.209442001548306,0.0831811229595519,-0.00656676553215511,0.188906116086915,0.0830810276818352,0.000304128470246662,0.165857926893424,0.110220440881764,0.0807433829851804,0.139697498778347,0.168347979313543,0.103190065375099,0.239615281140265,0.196026861578173,0.127023308892098,0.266474698199049,0.205392825923991,0.12628686473809,0.300229338918785,0.233820645084904,0.126667051569178,0.366127765472534,0.234373456583637,0.132876751829895,0.33587016133738,0.109826589595376,0.0809234998399299,0.138729679350822,0.0828134276441233,0.022093635331367,0.144729598804519,0.189356604944453,0.146200614282564,0.234638259934692,0.0999758619528532,0.026296849847454,0.170759758314905,0.120768399602277,0.0482751584082845,0.199434380225402,0.118601338129566,0.0500482764440091,0.187154399815123
0.100196463654224,0.072110911334048,0.1282820159744,0.0991762642832361,0.00559945467545412,0.201357052336689,0.1842569635992,0.120683334870417,0.246540231494258,0.115518835976392,-0.00143186842281562,0.244820066874973,0.158990983124741,0.0237645500340321,0.317432043603317,0.160351738436554,0.0575500357838182,0.263153441089289,0.118126272912424,0.0875770916122029,0.148675454212644,0.0877207426408888,0.0206340164568326,0.158835728682018,0.155553442423936,0.105334364276303,0.207358079858444,0.119425515814363,0.0307606718875433,0.217921771287354,0.106098309738926,-0.00668951850333423,0.248319243850183,0.110737286455804,0.0247920296235521,0.196682543288057,0.106382978723404,0.0778031345456699,0.134962822901139,0.0569751381928077,-0.00390971963553634,0.119857424408878,0.193698823671329,0.144906849699739,0.241531861032464,0.0740333719062052,-0.00406440199719045,0.152146242912217,0.0597345633245933,-0.0251317127656767,0.149425007154099,0.0596536686148379,-0.0176766165385168,0.136983953768193
0.11377245508982,0.0839676061426188,0.143577304037022,0.0647804119489505,-0.0131513370909306,0.151397800390152,0.216470600955784,0.148280878552658,0.284723464929087,0.0722590140704176,-0.0192869572995277,0.167395881396498,0.0934230006935726,-0.00619573224659118,0.194342588467819,0.09333233128454,0.00425725541590623,0.182407407153174,0.133828996282528,0.103047773170009,0.164610219395047,0.0733424348437715,0.010917614037528,0.135495390459871,0.204758951401923,0.144371526730369,0.280764898467627,0.0878996138939718,0.0108862148249394,0.161865989715084,0.039978785157333,-0.0302860556805787,0.111090628843702,0.0402981484972931,-0.0247373792600287,0.105333676254615,0.117529880478088,0.0873576730394001,0.147702087916775,0.0732672376435391,0.0282409111964762,0.125137170409839,0.213726709904238,0.156086882320369,0.267168453700569,0.0879849403934272,0.0233309231222355,0.154873800399254,0.0744387042045438,0.00185423372967977,0.155446717135072,0.0739057594849447,0.0116177197938031,0.136193799176086
0.116326530612245,0.0859376943125795,0.14671536691191,0.165101852843721,0.0837196847549587,0.253080718269767,0.243228065536302,0.169244929828374,0.315803284334465,0.19574888850006,0.0981759227744644,0.300261738447186,0.200580703528565,0.0948172658304828,0.324798114548872,0.200574058640162,0.122223062372011,0.278925054908313,0.136015325670498,0.104603832663751,0.167426818677245,0.13627500020483,0.0725219550641658,0.208002324541491,0.217051337121259,0.161140497035045,0.283396771045406,0.163032803023361,0.0797056578075813,0.255501218908231,0.135666377139876,0.047920811049271,0.237888309913106,0.135666616074244,0.0454123653343232,0.225920866814164,0.121085594989562,0.0898674660575278,0.152303723921595,0.10639383791482,0.0526040193532562,0.163400549682966,0.189318983396097,0.144542341150696,0.230182643556832,0.141591610790735,0.0717979923232374,0.219504180165721,0.142490970282842,0.071156799210387,0.21708211848394,0.143118144212123,0.0745672103397555,0.21166907808449
0.115830115830116,0.0862686244854844,0.145391607174747,0.100470328490455,0.0106845655291101,0.187980773606636,0.199801176413901,0.138934147586063,0.269265241706672,0.119454788582135,0.0172426692769198,0.229844096319865,0.183984509987934,0.0768522504021056,0.292373669576798,0.181832904384123,0.110000426933783,0.253665381834464,0.123287671232877,0.0927813760825597,0.153793966383194,0.082962723502336,0.0219831542806627,0.155011729375217,0.241229278790757,0.184927159732737,0.302522993103402,0.100810794930652,0.0191234878052621,0.178665935864006,0.092256030942213,-0.00657724666251824,0.186657694053124,0.105185596694919,0.0251257061872746,0.185245487202564,0.134122287968442,0.102458363357652,0.165786212579232,0.11822027780736,0.0655925273589582,0.1711675927836,0.203031144591764,0.156284952841313,0.245116229381916,0.144266661375233,0.0786856638211144,0.206079748932523,0.169254259934743,0.104173158081624,0.255654205595645,0.159490011895214,0.0967373695697448,0.222242654220682
0.12396694214876,0.0926060716598612,0.155327812637659,0.0828315141053392,0.0135949348018409,0.157245556368963,0.220879841165201,0.156739553500265,0.298292390277911,0.105258624684553,0.0132944335449266,0.199738902187131,0.092674250109634,0.00957710233639856,0.202236121252486,0.0925306069912597,0.0121321244677672,0.172929089514752,0.127236580516899,0.096114698750233,0.158358462283564,0.058888561809732,-0.0170152920848861,0.126600793315034,0.222602219557527,0.154391452077848,0.288675811715246,0.0748988712920327,-0.0096973494440732,0.160895889423341,0.0715804070976716,-0.0215948340468207,0.156793208001405,0.0764521617595971,0.000825214509255892,0.152079109009938,0.103030303030303,0.0742497149577032,0.131810891102903,0.105442319600038,0.0576927051314913,0.161597332570879,0.286900000326403,0.23613623294128,0.337959126420695,0.143254566961402,0.06880191592158,0.227170896697287,0.148691359298003,0.0676070666856544,0.24114291103811,0.147170370065887,0.069278972625262,0.225061767506513
0.132673267326733,0.10108711993066,0.164259414722805,0.0985180290652845,0.0298350641517794,0.176216202082828,0.176033970332557,0.109233192788661,0.245707601479071,0.121487254486698,0.029731346127668,0.219754095710458,0.148940414543915,0.0410811458553238,0.279625827884634,0.150201188230959,0.0690237491363903,0.231378627325528,0.118,0.0877226709810646,0.148277329018935,0.0944363113969172,0.0188501827222153,0.166117807996144,0.232937758868089,0.166046281483392,0.298259135451555,0.116573324466537,0.0208085224821544,0.211704528678576,0.0730035398717618,-0.0306746763674656,0.164522139900097,0.0726685259782673,-0.00661236149472488,0.15194941345126,0.120724346076459,0.0900805255902761,0.151368166562641,0.0694120428743991,0.0106792957133768,0.132188842270771,0.185344910293191,0.138405585008941,0.228075300368654,0.0814631167559606,0.00395179296134863,0.158262503865452,0.11994228252727,0.0455762586794313,0.193319063780014,0.119871984630086,0.0527385228876478,0.187005446372523
0.111801242236025,0.0816959121912466,0.141906572280803,0.102421109138992,0.0317521242792509,0.188297488169213,0.126711980806789,0.063765067296327,0.19550396409217,0.133489568752289,0.0461930388914376,0.229227799159699,0.126398983117992,0.0479814129494628,0.225546032990056,0.126411877404915,0.0521512671077734,0.200672487702057,0.125244618395303,0.0945450645796592,0.155944172210947,0.13181326712229,0.0599586279203112,0.205738651490275,0.205933309282205,0.147584636131753,0.272345269217715,0.158714516622712,0.0677064940569847,0.243720898648813,0.154396621894707,0.0632061355987853,0.258142503932967,0.154632456463188,0.0779945915276754,0.231270321398701,0.115234375,0.0855753825607819,0.144893367439218,0.0577749187048485,-0.00192326255446032,0.118000788918981,0.191920446364255,0.152469661276201,0.230595405088038,0.0701956229365171,0.00163415938322477,0.13793593216345,0.0640113359107151,-0.0088174140721179,0.137655515681453,0.0589157956225347,-0.000231930616948421,0.118063521862018
0.134808853118712,0.102783634481187,0.166834071756237,0.0897476092014267,0.0106449386713431,0.172824175614366,0.198206119166808,0.119148205799179,0.28076463583963,0.11821460003881,0.0139866443295884,0.219262006686224,0.11543744278144,-0.00232178129373366,0.240751914977512,0.117334517507875,0.0232583472480606,0.211410687767689,0.130097087378641,0.0990407690481811,0.1611534057091,0.110541485143585,0.053742887162911,0.168472513734837,0.167443690445654,0.114932976558153,0.228879499416907,0.137431339549242,0.0703509864040682,0.213893390824249,0.141542265561847,0.0712219948660929,0.21866552703042,0.152362443418606,0.0765681612398782,0.228156725597334,0.137795275590551,0.105821184817684,0.169769366363418,0.128553426935442,0.0731903890418319,0.180106274024826,0.199725370875284,0.154602452898061,0.249359862504452,0.154478584535178,0.0928854616722036,0.230417316288349,0.164178702273326,0.0893336816066949,0.254986165033007,0.164166373781915,0.0926965954938262,0.235636152070004
