"est_ground_truth_c0","est_ground_truth_CI_lower_c0","est_ground_truth_CI_upper_c0","naive_h1_est_c0","naive_h1_CI_lower_c0","naive_h1_CI_upper_c0","naive_h2_est_c0","naive_h2_CI_lower_c0","naive_h2_CI_upper_c0","est_wald_c0","wald_CI_lower_c0","wald_CI_upper_c0","est_EIF_gam_c0","EIF_gam_CI_lower_c0","EIF_gam_CI_upper_c0","est_ground_truth_c0.25","est_ground_truth_CI_lower_c0.25","est_ground_truth_CI_upper_c0.25","naive_h1_est_c0.25","naive_h1_CI_lower_c0.25","naive_h1_CI_upper_c0.25","naive_h2_est_c0.25","naive_h2_CI_lower_c0.25","naive_h2_CI_upper_c0.25","est_wald_c0.25","wald_CI_lower_c0.25","wald_CI_upper_c0.25","est_EIF_gam_c0.25","EIF_gam_CI_lower_c0.25","EIF_gam_CI_upper_c0.25","est_ground_truth_c0.5","est_ground_truth_CI_lower_c0.5","est_ground_truth_CI_upper_c0.5","naive_h1_est_c0.5","naive_h1_CI_lower_c0.5","naive_h1_CI_upper_c0.5","naive_h2_est_c0.5","naive_h2_CI_lower_c0.5","naive_h2_CI_upper_c0.5","est_wald_c0.5","wald_CI_lower_c0.5","wald_CI_upper_c0.5","est_EIF_gam_c0.5","EIF_gam_CI_lower_c0.5","EIF_gam_CI_upper_c0.5"
0.170279858100118,0.155253442286655,0.185306273913581,0.139767449003682,0.119639794458312,0.160637629056539,0.287181641523377,0.268841621544476,0.304086249669855,0.167617752951152,0.141917788553303,0.194631852848389,0.170167461864494,0.143996982768903,0.196337940960085,0.175603765861646,0.160115919319433,0.191091612403858,0.165958784188638,0.145561038179909,0.187109493509516,0.330668445788465,0.310758976656017,0.350921469524527,0.209131748187014,0.183562747749755,0.235800522742,0.19949859652082,0.173307332833476,0.225689860208165,0.203362690152122,0.187178662199581,0.219546718104662,0.152952398915968,0.130084614645887,0.17522691849255,0.361114686059037,0.341407901119761,0.381006577464121,0.208200733139753,0.180691981627419,0.23711307017812,0.191465454094527,0.161560376888794,0.22137053130026
0.188534517561566,0.172731120706616,0.204337914416516,0.130600733892824,0.1110470796283,0.152438056581385,0.283339004467593,0.264302358293365,0.301227026801447,0.157640482134989,0.13071711997359,0.182703676577783,0.159370131955259,0.13427743400613,0.184462829904387,0.167467948717949,0.15241948221256,0.182516415223338,0.148463927900477,0.128583798518064,0.168124929819631,0.313560381610151,0.294494391521077,0.332095120034033,0.19414833773963,0.165675012385977,0.223355701146298,0.190244946693951,0.162344399468536,0.218145493919367,0.192693697310317,0.176805021167981,0.208582373452653,0.157390080081272,0.135862443865225,0.17977815707114,0.349954612004197,0.330843228478388,0.369208148823886,0.217555753104852,0.189672468707674,0.249198212119306,0.192525782641241,0.164198626935512,0.220852938346971
0.164383561643836,0.14940279026252,0.179364333025151,0.140950142665024,0.122538914710133,0.159381699142305,0.298455662836533,0.280886607492679,0.315399015223777,0.174313892787959,0.149469212591435,0.200210560823084,0.173369073977257,0.148250211966924,0.198487935987589,0.170978172999192,0.155742651112921,0.186213694885462,0.136578542431084,0.114534530301954,0.157597823539939,0.330246212568771,0.311569872162636,0.348584664714258,0.179221421213521,0.152721338989651,0.208156391975847,0.170988164589406,0.143923308449521,0.198053020729291,0.1944,0.17848735172158,0.21031264827842,0.158055270795518,0.13614124243478,0.181111761707479,0.351651290547842,0.331165302666319,0.371428964080443,0.209904188126373,0.181862121379394,0.24394233412429,0.202838912489093,0.171140483131984,0.234537341846202
0.163882259347653,0.149012359627644,0.178752159067662,0.131767721938148,0.112724641946687,0.151277357027747,0.281989968395443,0.263999378204991,0.300187167010314,0.160066879810701,0.134591465898565,0.185687948651424,0.162125788919689,0.137276641207825,0.186974936631554,0.183372183372183,0.16802247150144,0.198721895242927,0.149556123840995,0.129675167064553,0.171394569401521,0.329936455260417,0.312392235343783,0.349639367900007,0.184515677109956,0.158939554538403,0.210960018189363,0.180937381278801,0.154962710076972,0.206912052480631,0.193343898573693,0.177537046874342,0.209150750273043,0.156164529835921,0.131457034277063,0.176443041743814,0.335271102969025,0.31584865706941,0.354717030615773,0.203820366156017,0.173783365748913,0.233052372433461,0.196504423552948,0.165903135424003,0.227105711681893
0.152810768012668,0.138379402114497,0.16724213391084,0.149343554594696,0.1291363371724,0.170172955062817,0.275278995180413,0.258845213497493,0.291773327339624,0.185843602322085,0.158922157115904,0.213512169867417,0.18625347456591,0.159874603648076,0.212632345483744,0.175675675675676,0.160406115420484,0.190945235930867,0.149603945162297,0.129041137895896,0.169101745456487,0.284460490303011,0.26694686637663,0.30394517350343,0.198920217127986,0.170669712848325,0.226373297056037,0.190516791463307,0.164012854952013,0.217020727974601,0.198460915350344,0.182328728663356,0.214593102037333,0.1543556805197,0.133381114671726,0.176459136075572,0.324107147134464,0.305185865887426,0.344358167967008,0.203508439980572,0.175536697901428,0.23223653542188,0.197656375790165,0.167800600064971,0.227512151515358
0.164416203335981,0.149538883709698,0.179293522962264,0.137487527843338,0.116522346000556,0.156893286603987,0.300852767453707,0.281368743205011,0.318709107480574,0.169313918358798,0.1443283225909,0.195754981818617,0.166327486864769,0.140712769328295,0.191942204401242,0.178600160901046,0.163143935065063,0.194056386737028,0.151611848411195,0.131413796667909,0.171828079787414,0.325734199852087,0.304912247038389,0.345899940040329,0.185493238399653,0.158898992684934,0.211773811715403,0.182920516494091,0.156819933128459,0.209021099859724,0.198015873015873,0.182056882214892,0.213974863816854,0.143663460795095,0.120992543760527,0.16645461893212,0.348699341414848,0.330156217860166,0.368925979055589,0.189582850322839,0.161802362205456,0.218088586737896,0.17994590153982,0.149907184314453,0.209984618765187
0.157536985205918,0.142859295671114,0.172214674740722,0.146821472827004,0.128233960462778,0.165256203460434,0.268526077701327,0.250726166717537,0.287797695111397,0.175818462646438,0.151042224466384,0.200215582383612,0.174628021583517,0.150140285407959,0.199115757759074,0.172849250197317,0.15772703869887,0.187971461695763,0.131677148926386,0.11023193262824,0.153960133264379,0.296997139983157,0.279097256603979,0.315449118550231,0.165427423663031,0.138587389516642,0.192047192598661,0.167606277101517,0.140473540303396,0.194739013899637,0.185067513899921,0.169498870812952,0.200636156986889,0.151615185290938,0.129842617209137,0.173733054544508,0.349036272635606,0.329787231381089,0.36684715135421,0.208580872231422,0.179650757518155,0.23834976567103,0.190285274310608,0.160788810302436,0.219781738318779
0.162403572878603,0.147437794564658,0.177369351192548,0.130436979998196,0.11106330008982,0.150225901007288,0.266470287179313,0.248896432852824,0.285875881249208,0.159085283723106,0.135009566994936,0.184697606973687,0.159061850626788,0.134061688736193,0.184062012517384,0.168006430868167,0.152915608314082,0.183097253422252,0.139966230542326,0.117482743302141,0.16079093581134,0.295759450468312,0.277341960390712,0.313073304966045,0.178747317466096,0.151681585724735,0.207720978642916,0.174777274322607,0.146855688376438,0.202698860268776,0.193341355796229,0.177439120816945,0.209243590775513,0.15788524366794,0.136511906632388,0.179344654734813,0.342739029922135,0.323823823079738,0.361237038888894,0.223709298390936,0.18977006408047,0.254683074108911,0.197419635094012,0.168279583538498,0.226559686649526
0.163987138263666,0.149038091120358,0.178936185406973,0.131642993342083,0.111743150796096,0.149700248688595,0.293640283168236,0.274693590356695,0.311956704579378,0.167220338754482,0.140688307531485,0.193205276166123,0.169397415399282,0.143144238042716,0.195650592755849,0.180825242718447,0.16525323331532,0.196397252121573,0.142905479483159,0.121286110350429,0.163135965946237,0.317359735244459,0.298614386561796,0.336621150356912,0.178889971185157,0.152073829695679,0.206404540055755,0.174359686557645,0.147730623854219,0.20098874926107,0.184817170111288,0.169250441641302,0.200383898581274,0.155528777584184,0.133906009599281,0.17532056392721,0.34626173430508,0.326999723159848,0.36550375898515,0.207669195057056,0.180499816007939,0.236996191953078,0.18496403429831,0.157250803209795,0.212677265386825
0.162827640984909,0.148006741210465,0.177648540759352,0.132498151188338,0.114264736932156,0.151154879937957,0.304105146732204,0.286412190543936,0.323039039580932,0.160427452664583,0.135578852204208,0.185791977784622,0.156098474811408,0.132143056786095,0.180053892836722,0.177016129032258,0.161594221912253,0.192438036152263,0.135376717764538,0.114816292985336,0.157302463502164,0.315144607160662,0.296952910609626,0.333631901637066,0.177780162558454,0.149372379586921,0.204244765263419,0.166375241252761,0.139497863718162,0.19325261878736,0.194455445544554,0.178618073776429,0.21029281731268,0.163209253099937,0.140802925906695,0.185641776408228,0.34044487321193,0.319342336989219,0.359867977362439,0.219492795603568,0.189954752531444,0.250221226172186,0.200719054984008,0.171433903119402,0.230004206848613
