"est_ground_truth_c0","est_ground_truth_CI_lower_c0","est_ground_truth_CI_upper_c0","naive_h1_est_c0","naive_h1_CI_lower_c0","naive_h1_CI_upper_c0","naive_h2_est_c0","naive_h2_CI_lower_c0","naive_h2_CI_upper_c0","est_wald_c0","wald_CI_lower_c0","wald_CI_upper_c0","est_EIF_gam_c0","EIF_gam_CI_lower_c0","EIF_gam_CI_upper_c0","est_ground_truth_c0.25","est_ground_truth_CI_lower_c0.25","est_ground_truth_CI_upper_c0.25","naive_h1_est_c0.25","naive_h1_CI_lower_c0.25","naive_h1_CI_upper_c0.25","naive_h2_est_c0.25","naive_h2_CI_lower_c0.25","naive_h2_CI_upper_c0.25","est_wald_c0.25","wald_CI_lower_c0.25","wald_CI_upper_c0.25","est_EIF_gam_c0.25","EIF_gam_CI_lower_c0.25","EIF_gam_CI_upper_c0.25","est_ground_truth_c0.5","est_ground_truth_CI_lower_c0.5","est_ground_truth_CI_upper_c0.5","naive_h1_est_c0.5","naive_h1_CI_lower_c0.5","naive_h1_CI_upper_c0.5","naive_h2_est_c0.5","naive_h2_CI_lower_c0.5","naive_h2_CI_upper_c0.5","est_wald_c0.5","wald_CI_lower_c0.5","wald_CI_upper_c0.5","est_EIF_gam_c0.5","EIF_gam_CI_lower_c0.5","EIF_gam_CI_upper_c0.5"
0.159309791332263,0.144541225408823,0.174078357255704,0.142801622100551,0.122738624910812,0.163208540307912,0.282517314542577,0.265226137785992,0.300307825049178,0.182241464304937,0.156702366908496,0.207004509551542,0.180180257392838,0.153777816368185,0.206582698417492,0.20638209697472,0.18983389351393,0.222930300435511,0.155060681063653,0.134969012454806,0.176747866707177,0.321492717429794,0.301882738913188,0.341415852889205,0.209004764209628,0.180604136186659,0.239538093036637,0.195500984999971,0.168052190469874,0.222949779530067,0.20922703358964,0.192789115840106,0.225664951339173,0.192052008672697,0.1685594949252,0.215049641611398,0.345955456412858,0.325555292648071,0.365562688691993,0.287649426568761,0.257617055714637,0.320165933656067,0.243004739102178,0.213312699625842,0.272696778578514
0.157142857142857,0.14233185505858,0.171953859227134,0.135284839756126,0.115069180455194,0.155450387734386,0.292038051608056,0.273928323781117,0.310814895917617,0.165686390935375,0.139905835010825,0.191632102820796,0.168867455573999,0.143736261604146,0.193998649543851,0.187252573238321,0.171639240924005,0.202865905552638,0.163768616422172,0.143228492128747,0.18313177916994,0.310973548150277,0.292333393060233,0.331868475041949,0.216621030650776,0.189084696210402,0.246962537593977,0.208848300377395,0.182139453246442,0.235557147508348,0.206801107156979,0.190616178009386,0.222986036304572,0.173386611934595,0.15171612788811,0.195660284061808,0.348976298347552,0.329849967382408,0.367708418071382,0.276994269847277,0.247930507749074,0.307590978895562,0.224683193934301,0.194998163731335,0.254368224137266
0.173269307723089,0.158030199046328,0.188508416399851,0.138240615213587,0.118216172305829,0.155886292685065,0.285162892562498,0.267461799828386,0.303256990316111,0.166403345500076,0.139823279595067,0.190748368911012,0.16719546860946,0.141728751773424,0.192662185445496,0.198704977741805,0.182571895963672,0.214838059519938,0.155210975486308,0.135809349231577,0.176250183603323,0.310890527901416,0.291870544055725,0.329362258373103,0.209502950799939,0.180338156460524,0.239628871490414,0.200322336861914,0.17184199976799,0.228802673955839,0.242363344051447,0.225125476148876,0.259601211954018,0.171316552342864,0.149900230539179,0.192989213302867,0.362942135759387,0.342329006846119,0.382374969521017,0.253019084916752,0.223752775325895,0.281847739089492,0.224572942073104,0.195234536137489,0.253911348008718
0.159081915314602,0.144421435345904,0.1737423952833,0.134840468535593,0.116959787411303,0.153596794968201,0.296629392262449,0.277784403377305,0.315105261681699,0.162290519169334,0.137609313514225,0.186562782101069,0.162628095035293,0.138535238316921,0.186720951753666,0.183781581092095,0.168057697705157,0.199505464479032,0.154474114913892,0.133516037657152,0.17494427236593,0.309586225037862,0.291721030620525,0.328082823896419,0.210302744426603,0.182386710813883,0.241148537495474,0.191054749482413,0.163689057538911,0.218420441425915,0.238535800482703,0.221382538365214,0.255689062600193,0.178309116809509,0.156390673005235,0.199631538883728,0.353660816123668,0.334902473761157,0.37452034550539,0.272744213232796,0.242189994312694,0.30329710545546,0.229192651614705,0.199793111164491,0.25859219206492
0.160503540519276,0.145833819000132,0.17517326203842,0.132807098900882,0.112949901603174,0.152134183592282,0.279426263087619,0.260916503921015,0.296380777476887,0.167237293743191,0.141230660947563,0.193628939973565,0.171567737283647,0.145732372084289,0.197403102483006,0.197560975609756,0.181426945882765,0.213695005336748,0.166844693841314,0.145982360733857,0.186466018816636,0.32863963581867,0.310187219121523,0.347301032966735,0.223355708118421,0.192990785315267,0.251809201076088,0.20537439598801,0.178419614284939,0.232329177691082,0.22508038585209,0.208269943071709,0.241890828632471,0.171856218907314,0.149243531810692,0.194539204977739,0.363875767662173,0.344402199428176,0.385619217608673,0.264913863071616,0.237734191460763,0.296836679358563,0.222615496507467,0.191950305518051,0.253280687496884
0.166196046793062,0.151142154884595,0.181249938701529,0.129312309239996,0.109615079714227,0.150555515700647,0.300752319296617,0.281649261690988,0.31855045389623,0.165803853611062,0.140423694465151,0.193635198428376,0.16343034395737,0.136993092962719,0.189867594952021,0.19967987194878,0.18360644445205,0.215753299445509,0.145357665919794,0.125704925800099,0.164799360425729,0.325235178172953,0.305937731413093,0.34439393509198,0.202411528031421,0.176076300344024,0.231126473878226,0.179486157845185,0.153463847314222,0.205508468376148,0.237334372564302,0.220472678271807,0.254196066856798,0.177202737206685,0.156073675204963,0.199791141670509,0.358395130108715,0.337065737225226,0.378324240577971,0.267282796808952,0.239639784884839,0.301294473017884,0.222649327085632,0.191568434338714,0.25373021983255
0.175544794188862,0.160166034682845,0.190923553694879,0.138681804077981,0.117559677295382,0.158921161440432,0.305685206329707,0.28754631913877,0.323190970297226,0.169628357722831,0.144231783311983,0.195591089910191,0.174321675413215,0.148343138544387,0.200300212282043,0.17740023706045,0.162117760698214,0.192682713422687,0.166897320586293,0.147370057380487,0.18697387883856,0.326189444583285,0.306859642948005,0.344365646721815,0.215446408662272,0.188945189712148,0.242269172821165,0.202745278633126,0.176126134076739,0.229364423189513,0.224620303756994,0.20786772827273,0.241372879241259,0.190066299744001,0.169337483344915,0.21089589703688,0.334181542189165,0.314690157817921,0.353527439759078,0.275446127792398,0.245396779406773,0.307451354817847,0.250085426033039,0.219099308304095,0.281071543761983
0.171339563862928,0.156365638625317,0.186313489100539,0.147216119095363,0.126470344997101,0.167782185698341,0.297804576855726,0.279237633057602,0.31759866814783,0.17541760642316,0.151832043990901,0.199361432496972,0.181286655545336,0.155804964668917,0.206768346421756,0.178815948449456,0.163343505711608,0.194288391187305,0.134091647805355,0.114087982702851,0.153221010431723,0.317420115713802,0.298615924670402,0.337187877566004,0.184699388304631,0.157464873819654,0.210639542749407,0.167653761209718,0.141388192243187,0.193919330176248,0.213870592793491,0.197651259119056,0.230089926467925,0.17242957629146,0.148563113825114,0.196022304564654,0.344570880646812,0.326793999315629,0.364043527348692,0.254620975098036,0.22512280501953,0.285804196803816,0.21469595908807,0.184911519634265,0.244480398541875
0.174248578391552,0.158864983147418,0.189632173635685,0.12512724468404,0.105922708401444,0.14382588727669,0.307111108650962,0.288865193797672,0.325171530738765,0.160001615782448,0.134192458180692,0.186527600833405,0.15107681528947,0.125528453061116,0.176625177517823,0.184385382059801,0.168495760661671,0.20027500345793,0.161277880310308,0.140632670354036,0.182836222109164,0.320643915311851,0.301367183137668,0.339824287759331,0.221590587425643,0.193946170297532,0.250006759567469,0.207109387293129,0.179436099398604,0.234782675187653,0.21978021978022,0.203006346225082,0.236554093335358,0.185122565159568,0.162568295868445,0.209231495422367,0.34845777851324,0.329175585040702,0.367710528420247,0.275479139080689,0.245963066870786,0.306626794973277,0.241456032017857,0.210709904472994,0.27220215956272
0.1764941837144,0.161128878548754,0.191859488880046,0.111437810885439,0.0923549413166843,0.131218465989355,0.300435280643533,0.283337475337877,0.317443186832065,0.131353044788564,0.105504769226048,0.155413464033519,0.135203809493906,0.110946986337463,0.159460632650348,0.197477335435554,0.181586401676723,0.213368269194385,0.138120990335599,0.117757597061754,0.158297865646222,0.335645467588923,0.316129157189824,0.354671046865067,0.194542486571712,0.165832265634272,0.222518938382089,0.169719230152238,0.142847869806997,0.19659059049748,0.225753871230644,0.208812500585693,0.242695241875595,0.193577174244041,0.171668157220503,0.21507165962076,0.344142886590556,0.32586033564364,0.363693645909206,0.277527992122053,0.248385551698203,0.306095716988972,0.231779044123704,0.203230223352301,0.260327864895106
