"est_ground_truth_overlap1","est_ground_truth_CI_lower_overlap1","est_ground_truth_CI_upper_overlap1","naive_h1_est_overlap1","naive_h1_CI_lower_overlap1","naive_h1_CI_upper_overlap1","naive_h2_est_overlap1","naive_h2_CI_lower_overlap1","naive_h2_CI_upper_overlap1","est_wald_overlap1","wald_CI_lower_overlap1","wald_CI_upper_overlap1","est_EIF_overlap1","EIF_CI_lower_overlap1","EIF_CI_upper_overlap1","est_EIF_gam_overlap1","EIF_gam_CI_lower_overlap1","EIF_gam_CI_upper_overlap1","est_ground_truth_overlap2","est_ground_truth_CI_lower_overlap2","est_ground_truth_CI_upper_overlap2","naive_h1_est_overlap2","naive_h1_CI_lower_overlap2","naive_h1_CI_upper_overlap2","naive_h2_est_overlap2","naive_h2_CI_lower_overlap2","naive_h2_CI_upper_overlap2","est_wald_overlap2","wald_CI_lower_overlap2","wald_CI_upper_overlap2","est_EIF_overlap2","EIF_CI_lower_overlap2","EIF_CI_upper_overlap2","est_EIF_gam_overlap2","EIF_gam_CI_lower_overlap2","EIF_gam_CI_upper_overlap2","est_ground_truth_overlap3","est_ground_truth_CI_lower_overlap3","est_ground_truth_CI_upper_overlap3","naive_h1_est_overlap3","naive_h1_CI_lower_overlap3","naive_h1_CI_upper_overlap3","naive_h2_est_overlap3","naive_h2_CI_lower_overlap3","naive_h2_CI_upper_overlap3","est_wald_overlap3","wald_CI_lower_overlap3","wald_CI_upper_overlap3","est_EIF_overlap3","EIF_CI_lower_overlap3","EIF_CI_upper_overlap3","est_EIF_gam_overlap3","EIF_gam_CI_lower_overlap3","EIF_gam_CI_upper_overlap3"
0.105580088317945,0.0931124258693404,0.118047750766549,0.0785789303105839,0.0418513705039895,0.113784395663915,0.190909399579407,0.159746003608219,0.223693440880338,0.0975813081251103,0.0582134255167541,0.141025378696918,0.0859294931895063,0.0400886683775842,0.135058856656494,0.085500694396262,0.0526584441287141,0.11834294466381,0.117365269461078,0.104361379951151,0.130369158971005,0.087426793506237,0.0571427555724497,0.118275740379754,0.214869694716583,0.187367610327517,0.244015375500112,0.106167014047303,0.0684226104248602,0.142071158861082,0.112636866861451,0.0695720455973455,0.158302845609098,0.112575606545323,0.078046762736405,0.14710445035424,0.115399763686491,0.102571910092979,0.128227617280002,0.0891839530023933,0.0640642680937941,0.114061987850915,0.199262290660771,0.178404364168602,0.219551738749906,0.10688894535501,0.079424402355447,0.136347146938833,0.110777666478162,0.0784480951835052,0.14296473725741,0.111211823993236,0.0809088390845838,0.141514808901889
0.117864476386037,0.104656901469375,0.131072051302699,0.0956798709108518,0.0620760022252802,0.133296754729311,0.212396499022525,0.183473750570347,0.242972874441377,0.116790650757476,0.0737884633359651,0.160872847007148,0.111934315700773,0.0669502573964565,0.158784356167498,0.114159863188656,0.0802595769717677,0.148060149405543,0.111689351481185,0.0989372684678991,0.124441434494471,0.105605950758592,0.0766990949647288,0.134850295184569,0.194770186425801,0.167019632355126,0.222997031280944,0.131382605085409,0.0937413490046788,0.168417834878583,0.12251495176063,0.0815588835550769,0.164084876300355,0.122957371679742,0.0877885908884136,0.158126152471071,0.123330714846819,0.110158182314881,0.136503247378756,0.0979548879752771,0.0740518135770205,0.123122089670873,0.196489279155433,0.17610671490721,0.217823051123121,0.121904268075809,0.0930756589721417,0.151690979470059,0.109702669470598,0.0805422870910378,0.142110073295517,0.109608377471857,0.0792904741424705,0.139926280801243
0.116627265563436,0.103739706974489,0.129514824152383,0.127406968567844,0.0880753215618793,0.166733963080908,0.170411463242347,0.141671326266164,0.202221727447179,0.155833804871001,0.109367806319238,0.203541250680554,0.130193492947174,0.0828604427869943,0.179853187978811,0.131501182821889,0.0943412904792815,0.168661075164497,0.120515920999597,0.107305255389185,0.133726586610009,0.0984406816879357,0.0710030667129216,0.126097605025466,0.211163197871937,0.182486906886192,0.238772961673723,0.122273755924929,0.0866136519356804,0.156231641271518,0.113855860513995,0.0740912173375724,0.153851979648151,0.113718892009942,0.08013573004729,0.147302053972593,0.11248012718601,0.0997342972139065,0.125225957158113,0.0909378045414556,0.0685998126853098,0.116372794459477,0.184277651301311,0.16456881178778,0.203799929551957,0.115412584995667,0.085981644212032,0.147356388473558,0.11399768620935,0.0790644536143721,0.151816616008686,0.115293638142061,0.0838108303923299,0.146776445891792
0.10712847362062,0.0945636074100925,0.119693339831148,0.108227245463642,0.0727912592640121,0.148001121866256,0.208537110900449,0.179542346224249,0.23954780058874,0.130362446076361,0.0871809168692405,0.174188963792782,0.119554100140658,0.0691200687573787,0.168460138177481,0.119436213982659,0.084264864474328,0.15460756349099,0.113290632506005,0.100461536806221,0.126119728205789,0.133327568583287,0.100929672124522,0.164938560632524,0.177580460575194,0.153419940686618,0.205641288131649,0.159109882980009,0.120162813055536,0.197831545047615,0.165344949660541,0.121969192135107,0.20811260176885,0.165344921370868,0.130561213443612,0.200128629298123,0.112109375,0.0994875235395707,0.124731226460429,0.0981754887680384,0.0749665887153649,0.120340230347879,0.190375680415602,0.167515552512732,0.21131786291746,0.122500729660614,0.0932992362694072,0.151580165521591,0.121425140638891,0.0875874518707405,0.158428913391255,0.120714286285753,0.090031194210639,0.151397378360867
0.123265306122449,0.109847886203571,0.136682726041326,0.0998766997279523,0.067671548868538,0.132228915417365,0.217281388723364,0.189699604070172,0.24902381477912,0.125981214952711,0.0849641992966809,0.167664588265045,0.11681486911162,0.0774193250974199,0.154989875262242,0.115515842389353,0.0810446164446395,0.149987068334067,0.123617693522907,0.110397175330273,0.136838211715541,0.102699505020843,0.073677715037083,0.134253036055099,0.231682230902027,0.203909497417043,0.25875491555297,0.126589994831074,0.0887790746521654,0.167097689693779,0.140487041381078,0.0996659655404913,0.181342946041404,0.140457480306222,0.105502307406384,0.175412653206061,0.116938616938617,0.104124080317188,0.129753153560045,0.107141869351165,0.0813102919730414,0.131179878023954,0.206758465525228,0.184500114329144,0.228526862274457,0.128200220714721,0.100531109178996,0.158634433269124,0.122573490268189,0.0905762835903211,0.156738135338425,0.122984347556964,0.0926336041324336,0.153335090981495
0.126546906187625,0.113127540098206,0.139966272277044,0.0882426347307501,0.0512969254887539,0.124184842386504,0.179153198766802,0.153720471500055,0.207725155937246,0.108407173823115,0.0626324923963465,0.152729769132012,0.103375131364527,0.0592301703951383,0.152526788599948,0.10339514854852,0.0706051858357043,0.136185111261335,0.105050505050505,0.0925706905954232,0.117530319505587,0.0993577173672843,0.070817932497112,0.129653370317013,0.194134006371578,0.167162600138049,0.220753674480442,0.1195657590429,0.0839564795865061,0.15511271956242,0.13352734701415,0.0948552345015736,0.176178142649183,0.133866614146119,0.0987564200016892,0.168976808290548,0.110273700912336,0.0976465053100094,0.122900896514663,0.10138782744125,0.0734681836197636,0.127113649103452,0.222247547411433,0.200548304679675,0.24531479781911,0.124113436464215,0.093628472199315,0.157629582223779,0.115116181901924,0.0813033423275836,0.150365450332305,0.11473986144467,0.0825148091650179,0.146964913724321
0.117529081427998,0.104487251844364,0.130570911011633,0.114025164866499,0.0784107254429559,0.150688528513631,0.202377386356447,0.172644680013015,0.231955097083087,0.145659683791507,0.098946232060487,0.191867190933331,0.132724877964918,0.0815425358262433,0.186328001664796,0.132457279632145,0.0968864039071784,0.168028155357112,0.119018898271009,0.105892607947135,0.132145188594883,0.109674483399787,0.0809938933671147,0.138677798925224,0.216796380656623,0.19012353295477,0.243433904380238,0.134395882841736,0.102723839644616,0.17058465035561,0.134811364067003,0.0951617164279139,0.175401772836443,0.135029803609342,0.102110918549732,0.167948688668951,0.124900872323553,0.111597953831659,0.138203790815446,0.0990573920331782,0.0742391739756956,0.123033218415447,0.204428885349836,0.183733415931909,0.226430141989839,0.121337098933763,0.0918958034593486,0.15113328270602,0.124680564648029,0.0905342513412351,0.161801722365114,0.124439527865841,0.093084164242776,0.155794891488906
0.111964430072757,0.0991391847135892,0.124789675431924,0.0500894455139533,0.0127468346645092,0.0864321601483833,0.207631861848524,0.181533486487902,0.238561423520881,0.0607148235131611,0.0116829652926398,0.10284498586709,0.0646285628124833,0.0167095915434393,0.109696432086623,0.0642636475290313,0.0284994808371751,0.100027814220888,0.118672199170124,0.10535999873378,0.131984399606469,0.067359201999757,0.0387868170069037,0.0962393623732169,0.188766796500948,0.164072802560545,0.215594984908672,0.0837036454139894,0.0493671230576272,0.121801430247479,0.0841836342547124,0.0479471218394695,0.121645017387776,0.0861637613563514,0.0546814216733875,0.117646101039315,0.127324171382377,0.113789126026215,0.140859216738539,0.0924375055775942,0.0686757332025753,0.118039460314856,0.213840037731738,0.192706094779284,0.23409801199422,0.110723734575249,0.0828215711750799,0.140456049119395,0.118090083145849,0.0824420926430243,0.153876807377637,0.117985361104327,0.0862901981475442,0.14968052406111
0.12075928917609,0.107524516333429,0.133994062018752,0.0641364226872442,0.029246960546741,0.101225715628134,0.186312765435262,0.156337508289997,0.218135647942817,0.0787598162610423,0.0319378723059324,0.123245818392011,0.085119138282251,0.0389084546129869,0.134827463411279,0.0852708415310401,0.0513193956647382,0.119222287397342,0.125868410298324,0.112325733412041,0.139411087184608,0.0884999989445325,0.0594306397261349,0.117350100572121,0.196228416948657,0.170162261885204,0.223113745224824,0.11305700757762,0.0719708842650015,0.15331536999863,0.0987069091495224,0.0563798615678401,0.145690707124498,0.0983741028164397,0.0610304211635533,0.135717784469326,0.114669829972321,0.101851797951251,0.127487861993392,0.103473924331325,0.0800543101094022,0.126071531858883,0.202723096525284,0.181601687179962,0.223148995375664,0.124333866136535,0.096283572990354,0.154389598428821,0.1133741308507,0.0846831539900104,0.145741813233213,0.10961424266895,0.0805834187192068,0.138645066618692
0.122694466720128,0.109418262174135,0.135970671266122,0.12816352921704,0.0912370748800497,0.161824201864486,0.222353520410379,0.192549531514809,0.253975302624175,0.160576320109853,0.114015067276795,0.208111383257935,0.145064922380811,0.0983589921969462,0.204099143732265,0.146119509910912,0.108167573793251,0.184071446028573,0.123051681706317,0.109611903166036,0.136491460246597,0.0682746231562773,0.0421509069792283,0.0971269150338481,0.204783618480964,0.179322777276658,0.231999487243673,0.0830303186951338,0.0495430920929542,0.116672407089507,0.0707374812225565,0.0355444183420357,0.103543117791838,0.0707373551792053,0.0417814885896839,0.0996932217687266,0.119241192411924,0.106343124553437,0.132139260270411,0.101812121679104,0.077999806260711,0.127372262866434,0.179121475133367,0.158850256562611,0.19936681726806,0.1246031208341,0.0951746393571402,0.155768061893047,0.126007483735054,0.0926531212805464,0.157573273346216,0.125922602810573,0.0945396386435634,0.157305566977582
0.130128956623681,0.116693243771459,0.143564669475904,0.076531404946842,0.038151548375766,0.117644766530209,0.219671610337996,0.190788431362347,0.249704843544839,0.0937655611615038,0.049879415724091,0.137618040164035,0.116924294114997,0.0701202225463013,0.163323066159304,0.117445158587215,0.080149688017753,0.154740629156677,0.110073111291633,0.0973100762689376,0.122836146314328,0.102061513729229,0.0708246473646558,0.131577209907482,0.204401853111481,0.176437912577868,0.233367728406146,0.129899662026348,0.0936894605763616,0.167385183922707,0.130892517619674,0.0877815337268915,0.173348029401531,0.131696158985142,0.0961599316330992,0.167232386337185,0.108608205953339,0.0959771596557097,0.121239252250968,0.0999812542204962,0.0782218938254561,0.122876464134762,0.205758306136915,0.184624148381987,0.22730324671079,0.121962472046534,0.0931116588982796,0.14944408228323,0.113304754697289,0.0834048022678525,0.145061527269948,0.113306809100406,0.085230718638129,0.141382899562684
0.109055118110236,0.0965328650165159,0.121577371203957,0.0894613748580988,0.0569710188084886,0.124063554264708,0.200363608994517,0.167403864148839,0.229896468684362,0.110061878240245,0.0675345182522118,0.152523474723733,0.104903404290473,0.059869221458767,0.154225060421026,0.105610027741482,0.0707131366300561,0.140506918852908,0.118677042801556,0.105773205047112,0.131580880556,0.0599964455084728,0.0285778183650102,0.0937878913526269,0.191780865669342,0.161657545009903,0.219136646575468,0.0726055248896562,0.0384340305480148,0.110733654805066,0.0666154837297657,0.0292487957045536,0.111966849817679,0.0666497087621469,0.0330181703950634,0.10028124712923,0.119152339064374,0.106055578310275,0.132249099818473,0.110305705708252,0.0873045636468059,0.134291483791498,0.211066243070223,0.190358057605611,0.234106446439623,0.136172875552655,0.106117104408661,0.167743447889255,0.146151338869587,0.112143868904036,0.18356438950257,0.146464286725897,0.116107757840694,0.1768208156111
0.106586826347305,0.0941025061284485,0.119071146566162,0.0737931911976686,0.0370299599747759,0.112910733194401,0.214936287530539,0.185530711801276,0.24650547528283,0.0915527565498304,0.0453098181110448,0.139027704775913,0.099452571644134,0.0445133322795332,0.155396104277104,0.102669195056094,0.0599686034370645,0.145369786675123,0.126050420168067,0.112637334079795,0.13946350625634,0.0933902339959423,0.0655195286595837,0.121509662445007,0.184463731166021,0.158168395568268,0.211995441451128,0.112492930975304,0.0750869095911379,0.151115527888842,0.1137167518329,0.075928756808706,0.155858215567561,0.114397018503234,0.0806750339288744,0.148119003077593,0.112623762376238,0.0996384654930039,0.125609059259471,0.0970314111191187,0.0716413951130312,0.123048470122438,0.220816050644682,0.19899380078092,0.244111456465068,0.118603101497266,0.0880703348538849,0.150726105099829,0.116324273589793,0.0758595480987081,0.155078251134216,0.116456736411485,0.0827525298795244,0.150160942943446
0.123095429029671,0.1098011496989,0.136389708360442,0.0912901662006479,0.0564972020989856,0.128571907096774,0.234571320014652,0.201696676569038,0.266641147970035,0.109658351957229,0.0657154289091238,0.156835758780175,0.114276036025055,0.0657793636518526,0.165219258352073,0.114166109796366,0.0778513908383592,0.150480828754374,0.114741035856574,0.101872771467255,0.127609300245892,0.109013193560008,0.0793769140937664,0.145106540797379,0.214962286931311,0.188962916878135,0.245108682363606,0.133908976974773,0.0969086164638656,0.170633104052367,0.126421209803115,0.0803784801433751,0.173321579293003,0.126362268761822,0.088740385156008,0.163984152367637,0.118717847249703,0.105706468438877,0.13172922606053,0.0953380361486792,0.0731684294190124,0.118054783166241,0.190172254651909,0.169598923981111,0.21052996774529,0.117865472099864,0.0918759162986767,0.1458350645303,0.120313908291001,0.0865853782494751,0.153670239435677,0.121186622242682,0.092509783062648,0.149863461422715
0.119504396482814,0.106393974054916,0.132614818910711,0.0943914423923205,0.0619766440998054,0.1262830592034,0.184044803870021,0.155841444405589,0.214031722446341,0.117734323188632,0.0777705137658436,0.158618177226601,0.103639087665346,0.0580561565896803,0.149313434287139,0.103044276695338,0.0688150178817616,0.137273535508915,0.121799844840962,0.10877458967963,0.134825100002294,0.0841689980159543,0.0525472531571737,0.116058307305792,0.20860025316485,0.180042508068997,0.236491386202535,0.106376578358095,0.0692617218334383,0.146454694656376,0.0961240157716773,0.0537555020554165,0.135804558823377,0.0963739390781899,0.0606952140688518,0.132052664087528,0.105714285714286,0.0931390957826138,0.118289475645958,0.108548081276336,0.0851175974829717,0.133089240947248,0.200325258223613,0.179970739188196,0.222131811569022,0.138908210723118,0.109851714244145,0.172391227892551,0.137102683339944,0.104046254845553,0.172580191208717,0.137018473463145,0.104901925275024,0.169135021651266
0.123847695390782,0.110522216630192,0.137173174151372,0.0870372625893862,0.0453282623767712,0.124377435778376,0.202907703901364,0.172429596758851,0.237399919942217,0.100214553972465,0.0498340039407405,0.146862068116171,0.111932542221336,0.0568038198034265,0.167704897679864,0.113062825024196,0.074778999714166,0.151346650334226,0.11724960254372,0.104278655723314,0.130220549364127,0.0984159933020009,0.0662067873418151,0.129895884021663,0.223858014210567,0.194490984334772,0.253174930536379,0.119007653925648,0.0803751760390648,0.155999372757397,0.125097882006738,0.084823388425099,0.168819144568413,0.122762356311094,0.0883279316149781,0.15719678100721,0.118447378951581,0.105378102491176,0.131516655411985,0.11252424959252,0.0890480077438939,0.139371657661806,0.196573665261437,0.176941554864811,0.21584449893981,0.143598007469151,0.108524767650405,0.17782788543931,0.145626440547499,0.105693592557538,0.182725835125985,0.145560541904544,0.110833628229332,0.180287455579755
0.111560226354082,0.0987546071005742,0.124365845607591,0.0731741170950958,0.0358448637354235,0.111711070454633,0.183978323664431,0.158947107310188,0.213188262862534,0.0930231553350997,0.0477330582650381,0.137713790516507,0.0858717611141139,0.0301907481806099,0.140151262642329,0.0856374562690382,0.0442632627754646,0.127011649762612,0.116504854368932,0.103457500344412,0.129552208393452,0.0928542729585822,0.0651676430511283,0.121908622287131,0.200523593846088,0.171434822045909,0.22772019142111,0.11378311202512,0.0770106356602376,0.151044242932548,0.11515317055446,0.0778689408452411,0.155604004835166,0.11640633361082,0.0831029782474462,0.149709688974194,0.113426853707415,0.100583767757371,0.126269939657459,0.100964591548313,0.0768003298923746,0.124871978747883,0.215846342521757,0.19487854314268,0.237217143921435,0.123751418132357,0.0941238115682322,0.153360158179834,0.128346060713675,0.0978806028684693,0.15999182525361,0.128368241946715,0.0990926847468592,0.15764379914657
0.115806582689963,0.102763997441556,0.128849167938371,0.0964265223796154,0.0591407894748055,0.132883749965442,0.208494111859954,0.180080556631207,0.236685643739164,0.114431424243637,0.0714850598613322,0.157497587844337,0.102570769417296,0.0618942940093493,0.14984173904955,0.103824733718405,0.0689758544631852,0.138673612973624,0.121756487025948,0.108550949591196,0.134962024460701,0.0888194099778309,0.0605863944132311,0.116336934825707,0.202386648409433,0.177318552693111,0.231928350099846,0.112683735765329,0.078203987532771,0.147141586642984,0.110287081423442,0.0695827949665124,0.149530639796431,0.110268573345128,0.0768585222810771,0.143678624409179,0.118002416431736,0.10491306245793,0.131091770405542,0.108451716880976,0.0859406332276001,0.132880936239566,0.209263768108294,0.189214412841639,0.23042660924333,0.125331419603063,0.100206426242197,0.154908710857574,0.130591115347118,0.0994935695717309,0.162347356916559,0.130752515885772,0.101788365046588,0.159716666724956
0.115354330708661,0.102531045859634,0.128177615557689,0.101169964604383,0.0633981967869268,0.136613842714987,0.180379977176797,0.153329714518525,0.210928165726627,0.121739594031941,0.0789599103336765,0.163505779743948,0.121657045066337,0.0782544475730208,0.168758549340647,0.122342336505499,0.0890646358083084,0.155620037202689,0.119197482297404,0.106201355425597,0.13219360916921,0.0726716212639556,0.0438991393526795,0.105641783742927,0.197575560773107,0.170226674588918,0.22462000549529,0.0873013918877706,0.0496553918692135,0.126445556782263,0.095499094483856,0.0567252301029596,0.138160816412035,0.0951370836616743,0.0616414896737672,0.128632677649581,0.111821086261981,0.0990774519394414,0.12456472058452,0.10655571368112,0.0848959764208415,0.128581679878436,0.187563702912132,0.167774202399773,0.206900420079929,0.134772843288061,0.107111935406932,0.165697100198038,0.144571341403521,0.112994129572025,0.177725670617318,0.145067112638159,0.113347018063982,0.176787207212337
0.118999596611537,0.105853664891793,0.132145528331281,0.0609611186173074,0.0258784857283364,0.0965898468570842,0.185518550136136,0.157831242610586,0.213756998223852,0.0754453822608942,0.0321031304087639,0.12106012750654,0.0877516055479795,0.0435691663354634,0.132533660967744,0.087702469622214,0.0522007455298824,0.123204193714546,0.121003642250101,0.107744668918876,0.134262615581326,0.0942644485030669,0.0649960428505167,0.122654627392941,0.200741572272946,0.174421983406107,0.227022014950028,0.112708540717041,0.080490008540739,0.150417900637384,0.121149436720438,0.0823636810666988,0.1624061374411,0.121890589111745,0.0889409386011062,0.154840239622384,0.120539254559873,0.10743207727262,0.133646431847127,0.0880649173749095,0.0644896300782657,0.1098190006034,0.203243875841032,0.183063134599167,0.222612072945616,0.10431122945351,0.0769289674546976,0.132344296977137,0.101419721162796,0.0728790947163472,0.130823687591541,0.101404103797042,0.0736654226455166,0.129142784948568
0.105263157894737,0.0927603110051564,0.117766004784317,0.122525279172644,0.0881917813277601,0.159796158466898,0.163187193803451,0.136084810918935,0.191549450597935,0.150663298353137,0.10646005679912,0.193123689514643,0.153800436293627,0.106505616890474,0.203635740416985,0.153831838664982,0.117205711466444,0.190457965863519,0.122758070944599,0.109517549694388,0.135998592194811,0.100059393820445,0.07327114927182,0.129104136030501,0.205131024133653,0.177218541461162,0.234114254066912,0.127003258882056,0.0907654813928748,0.162938830781564,0.135575577151082,0.0934377115798669,0.175914624864067,0.135576668865767,0.102009527618591,0.169143810112942,0.122369446609509,0.109289375611386,0.135449517607632,0.0999057302422025,0.0752716803545175,0.124559912606467,0.188868507198866,0.168566317978837,0.208911724337348,0.11841879774855,0.0923583607693999,0.148368705299365,0.128885726524394,0.0994074466533135,0.161701343034574,0.128969352560411,0.0994113750071832,0.158527330113638
0.114455445544554,0.101637714837939,0.12727317625117,0.110592663996073,0.0743141103441217,0.146213945653442,0.191505235591508,0.161766058773009,0.223898398501333,0.132582266498234,0.088395851270522,0.180924300839908,0.149942164695268,0.0993974727267094,0.203251125764734,0.149803067791791,0.112190980274011,0.187415155309571,0.107450980392157,0.0950309652728019,0.119870995511512,0.107214305958136,0.0768829292995676,0.138009724962401,0.216372415705976,0.18523943055888,0.248780794005933,0.135996291485413,0.0952115021319072,0.178383078377924,0.154390339469572,0.111842367778266,0.198045151764238,0.15469839630891,0.120012077285311,0.189384715332509,0.118881118881119,0.105615235789376,0.132147001972862,0.0998461060934471,0.0757189451482893,0.123538552834871,0.203727703094012,0.183622880671497,0.225247172666327,0.120229488169255,0.0933877148723547,0.1470531059188,0.1180008325107,0.0862515003735791,0.149566300393867,0.118243854624015,0.0888913275997734,0.147596381648256
0.122758070944599,0.109517549694388,0.135998592194811,0.108099643946912,0.0747148398808113,0.147019282069429,0.198656871146646,0.16638205621853,0.23012372446903,0.126346085964066,0.0841251744353162,0.171172180604036,0.123574922275809,0.0769897354893137,0.173511022085805,0.123048918477379,0.0874390851856145,0.158658751769143,0.122930463576159,0.109436793474573,0.136424133677745,0.105028252889784,0.0754206825873517,0.136593788036735,0.201131108278757,0.174033047377672,0.230836859720335,0.128885579455406,0.0913750427347061,0.171263069069583,0.139554253375274,0.0938123038917199,0.185584492215838,0.139612610225603,0.104172460767885,0.175052759683322,0.105519480519481,0.0929888751378994,0.118050085901062,0.108678603727525,0.0836775248918685,0.136251835450578,0.200068040487837,0.179155295514619,0.222571760782406,0.137975148302708,0.108451218565197,0.170567146554559,0.140586932304698,0.105856142456928,0.177530285866173,0.140467887853766,0.108671857338899,0.172263918368632
