"est_ground_truth_c0","est_ground_truth_CI_lower_c0","est_ground_truth_CI_upper_c0","naive_h1_est_c0","naive_h1_CI_lower_c0","naive_h1_CI_upper_c0","naive_h2_est_c0","naive_h2_CI_lower_c0","naive_h2_CI_upper_c0","est_wald_c0","wald_CI_lower_c0","wald_CI_upper_c0","est_EIF_gam_c0","EIF_gam_CI_lower_c0","EIF_gam_CI_upper_c0","est_ground_truth_c0.25","est_ground_truth_CI_lower_c0.25","est_ground_truth_CI_upper_c0.25","naive_h1_est_c0.25","naive_h1_CI_lower_c0.25","naive_h1_CI_upper_c0.25","naive_h2_est_c0.25","naive_h2_CI_lower_c0.25","naive_h2_CI_upper_c0.25","est_wald_c0.25","wald_CI_lower_c0.25","wald_CI_upper_c0.25","est_EIF_gam_c0.25","EIF_gam_CI_lower_c0.25","EIF_gam_CI_upper_c0.25","est_ground_truth_c0.5","est_ground_truth_CI_lower_c0.5","est_ground_truth_CI_upper_c0.5","naive_h1_est_c0.5","naive_h1_CI_lower_c0.5","naive_h1_CI_upper_c0.5","naive_h2_est_c0.5","naive_h2_CI_lower_c0.5","naive_h2_CI_upper_c0.5","est_wald_c0.5","wald_CI_lower_c0.5","wald_CI_upper_c0.5","est_EIF_gam_c0.5","EIF_gam_CI_lower_c0.5","EIF_gam_CI_upper_c0.5"
0.150631681243926,0.127776051724294,0.173487310763558,0.12997900491132,0.0960502715548794,0.162148214546856,0.297681966911004,0.266003739054093,0.327510016943676,0.15452567178599,0.115693797170955,0.197584905425929,0.315380008482661,0.0142321434559662,0.616527873509355,0.180584551148225,0.155223882078027,0.205945220218424,0.155295890654684,0.122593985079274,0.186328808384982,0.346763831072724,0.315662490388747,0.376228136663475,0.201485237775121,0.161982759420854,0.241424049687334,0.185132024256778,0.146567751428509,0.223696297085046,0.225609756097561,0.198493334281123,0.252726177913999,0.148109097842563,0.108326888852436,0.1804552723341,0.383300460564651,0.350361975584642,0.418804419200416,0.23110114125622,0.184095119807061,0.282785045739804,0.182554079992288,0.13449540638622,0.230612753598355
0.158106747230614,0.134414467891773,0.181799026569455,0.140969036654546,0.110317228776526,0.173707048002887,0.287525549786675,0.25709988851326,0.313834037616416,0.171874993139428,0.130698478662883,0.212747490551851,0.168612221900076,0.129123110219941,0.208101333580212,0.174869109947644,0.149775551060421,0.199962668834867,0.158551541785899,0.126219327251087,0.19328058630057,0.329531639822673,0.302109476629439,0.35801522889332,0.21684774547301,0.174066349230156,0.265017254661662,0.226709665238294,0.17395123882109,0.279468091655497,0.214003944773176,0.187760212890961,0.240247676655391,0.188496861924923,0.15321271132017,0.220776105887347,0.354722303752228,0.323470060403581,0.386409320368228,0.275829208820639,0.228949137461946,0.326377729952262,0.251870471586707,0.197712537343193,0.30602840583022
0.174901185770751,0.150496120015961,0.199306251525541,0.15662829795879,0.125680000754293,0.187109608045686,0.29444124084258,0.264207506181867,0.326031218573497,0.188765683574319,0.148427072491592,0.228882265999396,0.18969300498388,0.148109409282948,0.231276600684813,0.186284544524053,0.160870770567974,0.211698318480132,0.154097471250913,0.120931623450234,0.186871302124319,0.343652727458469,0.313692847637766,0.373088228557377,0.219002674970484,0.174590732654985,0.269918948597838,0.207078504261974,0.1627803656807,0.251376642843247,0.234042553191489,0.207234393782671,0.260850712600308,0.165540854776358,0.129026013997521,0.199536767104878,0.336944346854899,0.307529245257631,0.368835000417115,0.267456369100347,0.219797363636923,0.317576272840473,0.199611828259869,0.15354942580681,0.245674230712927
0.165708812260536,0.142152566309486,0.189265058211587,0.142982499530268,0.110222925825113,0.173854187700396,0.290332307593868,0.260305635799356,0.321526819593048,0.178793289450986,0.139820348370182,0.219214769172014,0.177517111545959,0.136979937776614,0.218054285315303,0.183467741935484,0.158382004910417,0.208553478960551,0.133923370119445,0.104000348650787,0.167238630996955,0.309246160594249,0.279226430172348,0.340345491710512,0.170382781797706,0.128718007426442,0.216487005202757,0.170476572470873,0.128416356670082,0.212536788271663,0.235812133072407,0.208785747112387,0.262838519032427,0.161382421297826,0.125137397035864,0.197046993345187,0.382744875211529,0.349389119058533,0.414926831346063,0.253988885944712,0.203567354779352,0.299151800186839,0.218260108843867,0.170174602173818,0.266345615513916
0.157434402332362,0.134180380416904,0.180688424247819,0.143301707429605,0.110913239428238,0.176521022050682,0.287257901620786,0.258240571666868,0.317769960105116,0.181405814678896,0.142707041940139,0.227983990268909,0.1897366669509,0.147345731623173,0.232127602278628,0.207870837537841,0.181606527610642,0.234135147465039,0.172823695381013,0.138547677743134,0.203825632605744,0.335194401293057,0.304924082100513,0.368157711780164,0.243300564720139,0.197918363448569,0.289156018979962,0.234032729611475,0.18789844696184,0.280167012261109,0.234886025768087,0.207728569386086,0.262043482150088,0.204262968157628,0.16847435080539,0.237760163663768,0.388740489526546,0.359012409863275,0.420948133254458,0.326779372653116,0.277398571012828,0.379592853675573,0.246045216889299,0.196364445526684,0.295725988251913
0.170362903225806,0.145967795955527,0.194758010496086,0.136672470036842,0.104615205904299,0.16777650097858,0.288279782051949,0.259449974781524,0.319510157528637,0.171656932048332,0.13129905326979,0.212140727983285,0.174792837278449,0.133661720623846,0.215923953933053,0.206586826347305,0.180519078642433,0.232654574052178,0.141983987507979,0.110017631332944,0.174262883440883,0.292944281151459,0.264776401163536,0.324687473668993,0.204656821805803,0.153511221114925,0.257865250895744,0.19213949374467,0.144714046568317,0.239564940921024,0.209533267130089,0.183396901012672,0.235669633247507,0.196854585802538,0.159910939687578,0.233177863539798,0.357267820420622,0.326473559625712,0.388212066066659,0.291003925880603,0.24163261481549,0.340583137262979,0.247158307151896,0.198718239448862,0.295598374854931
0.175074183976261,0.150648447165741,0.199499920786781,0.117704034180916,0.0871691290487508,0.147664852612375,0.293787520026395,0.266917388002438,0.325945670449588,0.144393134599786,0.100807126657532,0.188363949209066,0.148274787861984,0.107686389187833,0.188863186536136,0.184031158714703,0.159330593386381,0.208731724043025,0.131150989019922,0.0982937035027884,0.161187553064513,0.327376279934502,0.295921711181999,0.357094747007565,0.176330145752543,0.132309694334028,0.220876955783234,0.169450050435604,0.127647733772625,0.211252367098583,0.231141199226306,0.204444972330236,0.257837426122375,0.144809249872677,0.10907447603527,0.180130239219599,0.340307995139405,0.31061011116524,0.368540071119697,0.228998120122894,0.180488772833279,0.278868894706152,0.199575493189121,0.150352120272964,0.248798866105279
0.172517552657974,0.148064643685359,0.196970461630589,0.123430108786116,0.0918486525583556,0.154635568329893,0.292706778231796,0.263189472905258,0.323577117243906,0.162366683582795,0.123929724212955,0.20502173313194,0.156279344687431,0.114880735062122,0.197677954312741,0.187436676798379,0.162089510314312,0.212783843282446,0.145993941515063,0.113077223131397,0.178674610230883,0.296645530139657,0.268727401056525,0.325003734863572,0.187765926831161,0.145959169496107,0.233121563245082,0.175073789637065,0.132582681525685,0.217564897748445,0.222112537018756,0.195515413825144,0.248709660212368,0.168966249497092,0.131850350882554,0.203932808022702,0.373329847232947,0.341118548158724,0.404767856930343,0.245712603281929,0.201413942194978,0.290978883157292,0.217999124029901,0.170749734769513,0.26524851329029
0.189926547743966,0.164021046624507,0.215832048863426,0.143766630940847,0.112700519447715,0.172793536123662,0.274715670105804,0.246671816106835,0.30497564049636,0.173257883779816,0.138011932494414,0.215283978617033,0.176695551554805,0.13841609635303,0.21497500675658,0.17935871743487,0.154556313642619,0.204161121227121,0.150634224315781,0.119578535347673,0.184807864046321,0.324025693284424,0.2935199723752,0.352604827814588,0.205371105703089,0.158542043456753,0.250167039864941,0.18603806017766,0.144379425973325,0.227696694381995,0.225269343780607,0.19864403454264,0.251894653018575,0.163063092596137,0.129690717224801,0.197280865543956,0.378301166696893,0.347920176458249,0.411957848813174,0.272261281965535,0.225827875027364,0.327235528397704,0.219247020817545,0.171337527969441,0.267156513665649
0.154302670623145,0.13103529298962,0.177570048256671,0.125176008375351,0.0944017276292441,0.153944942654189,0.309289228271647,0.278960504987464,0.338940514815444,0.151728462044929,0.112122964300074,0.195447429471755,0.148452177229966,0.108453246444359,0.188451108015573,0.189320388349515,0.164394440661199,0.214246336037831,0.128677482667357,0.0990071523644439,0.159878504483098,0.334575421546452,0.306774796729956,0.365223779884991,0.162433877158546,0.121458964954229,0.204910065609906,0.163015691200479,0.122946229739807,0.203085152661152,0.246575342465753,0.219149713155123,0.274000971776384,0.175868451424183,0.14302990204193,0.208131366086827,0.365160742210136,0.333685750796793,0.396709316491912,0.222480977973491,0.179447621978085,0.263916653163507,0.192328058973063,0.150205208936028,0.234450909010097
0.155908639523337,0.13250265023233,0.179314628814343,0.125652609061552,0.0945464442903312,0.157452988104093,0.310319505964776,0.281442112866263,0.340604249436004,0.152137570865463,0.112979129585037,0.195281091359052,0.148654676443468,0.108404333046743,0.188905019840194,0.212765957446809,0.186233336732241,0.239298578161376,0.145408806985049,0.113866400615565,0.178007253914803,0.339016161710084,0.311348173595082,0.370304889058042,0.189363043771495,0.145707948447897,0.233900201377132,0.180608183662278,0.136364673120701,0.224851694203855,0.22267620020429,0.195614545845383,0.249737854563197,0.160438023841096,0.126205291983302,0.200307070654672,0.365992955565822,0.336056070553333,0.394123561136135,0.254497861027779,0.210283602005503,0.30978111192335,0.211649283483411,0.162606935225976,0.260691631740846
